transcript_id	symbol	cds_start	cds_stop	transcript_length	cds_length	length_5utr	length_3utr	isopct	expected_counts	tpm
NM_011176	St14	173	2741	4017	2568	173	1276	100.00	1.00	0.09
NM_145070	Hip1r	135	3342	4392	3207	135	1050	100.00	132.00	9.86
NM_183027	Ap1s3	120	585	2876	465	120	2291	100.00	1.00	0.62
NM_026411	1700021F05Rik	67	790	898	723	67	108	100.00	104.00	38.17
NM_009036	Rbpjl	103	1651	2456	1548	103	805	100.00	3.00	0.48
NM_026056	Cap2	310	1741	3658	1431	310	1917	100.00	962.00	166.95
NM_146068	Spidr	74	2876	3281	2802	74	405	100.00	15.00	1.29
NM_177324	Sbf2	159	5778	7163	5619	159	1385	100.00	99.00	4.17
NM_028127	Frmd6	227	2096	4662	1869	227	2566	100.00	39.00	5.10
NM_029332	Akap13	226	8557	12543	8331	226	3986	100.00	129.00	3.65
NM_024412	Clcnka	55	2119	2409	2064	55	290	50.00	8.00	0.94
NM_010350	Grin2c	773	4493	4895	3720	773	402	100.00	64.00	4.11
NM_145399	Scgn	181	1012	1411	831	181	399	100.00	3.00	0.94
NM_027518	Gpr137c	276	1548	2444	1272	276	896	100.00	96.00	18.90
NM_017383	Cntn6	314	3401	3579	3087	314	178	100.00	97.00	7.54
NM_001172147	Rbm41	134	1412	5621	1278	134	4209	100.00	26.00	5.09
NM_010015	Dad1	87	429	3506	342	87	3077	50.00	205.50	188.50
NM_011755	Zfp35	262	2005	3033	1743	262	1028	100.00	35.00	4.93
NM_026613	Ccdc34	51	1155	2079	1104	51	924	100.00	32.00	7.34
NM_010566	Inpp5d	177	3753	4940	3576	177	1187	100.00	36.00	2.41
NM_007923	Elk4	345	1638	3671	1293	345	2033	100.00	62.00	11.99
NM_001277170	Rbm46	187	1645	3586	1458	187	1941	100.00	14.00	2.38
NM_146222	Msantd2	3	1683	2291	1680	3	608	100.00	17.00	2.49
NM_001136061	Ednrb	411	1740	4191	1329	411	2451	33.33	96.67	18.16
NM_026127	4833420G17Rik	517	2437	2637	1920	517	200	50.00	24.50	3.12
NM_007891	E2f1	158	1451	2739	1293	158	1288	100.00	18.00	3.48
NM_008813	Enpp1	168	2886	6778	2718	168	3892	100.00	18.00	1.60
NM_145824	Ranbp10	82	2029	5308	1947	82	3279	100.00	83.00	10.41
NM_001001492	Lca5l	300	2508	3170	2208	300	662	100.00	6.00	0.66
NM_001168592	Commd6	35	287	863	252	35	576	91.45	146.32	207.81
NM_001291166	Apba2	335	2588	3322	2253	335	734	33.33	216.34	23.29
NM_021335	Snrpb2	55	733	1230	678	55	497	100.00	202.00	79.79
NM_018884	Pdzrn3	9	3201	4106	3192	9	905	100.00	22.00	1.65
NM_026126	Fundc2	34	490	3261	456	34	2771	100.00	147.00	93.08
NM_001167995	Trmt2b	155	536	826	381	155	290	85.91	14.61	11.61
NM_001002929	Nup85	86	2057	2159	1971	86	102	100.00	108.00	13.37
NM_018872	Tmem131	182	5816	6548	5634	182	732	100.00	493.00	20.72
NM_152817	Ttc27	162	2706	2820	2544	162	114	100.00	76.00	7.21
NM_028030	Rbpms2	247	868	1956	621	247	1088	100.00	4.00	1.75
NM_177464	R3hcc1l	67	2395	3979	2328	67	1584	100.00	82.00	8.53
NM_011033	Pabpc2	187	2074	2586	1887	187	512	100.00	1.01	0.13
NM_010219	Fkbp4	121	1498	2167	1377	121	669	100.00	792.00	143.21
NM_175432	Tmem132c	89	3413	5113	3324	89	1700	100.00	17.00	1.22
NM_008939	Prss12	246	2532	2607	2286	246	75	100.00	30.00	3.18
NM_033595	Pcdhga12	537	3336	5079	2799	537	1743	100.00	156.04	13.42
NM_001079830	Trim33	586	3958	8819	3372	586	4861	100.00	320.00	22.71
NM_026740	Slc46a1	77	1457	1974	1380	77	517	100.00	53.00	9.56
NM_025323	Sf3b6	182	560	1116	378	182	556	100.00	365.00	293.26
NM_198017	Fam175b	10	1285	2895	1275	10	1610	100.00	90.00	17.67
NM_027560	Arrdc2	319	1543	2346	1224	319	803	100.00	18.00	3.69
NM_025545	Aptx	179	1208	5689	1029	179	4481	65.42	44.83	11.10
NM_008483	Lamb2	114	5514	5624	5400	114	110	100.00	129.00	5.66
NM_013843	Zfp53	308	2267	3079	1959	308	812	100.00	35.42	4.41
NM_009826	Rb1cc1	450	5217	7046	4767	450	1829	100.00	473.00	23.56
NM_026951	Pex11g	17	743	1126	726	17	383	100.00	1.00	0.37
NM_026225	Cog6	25	1999	2920	1974	25	921	100.00	148.00	18.29
NM_146137	Amigo1	486	1965	5586	1479	486	3621	45.87	77.29	12.95
NM_175551	Dido1	329	7100	8476	6771	329	1376	34.34	153.63	5.36
NM_016909	Tsnax	200	1073	2391	873	200	1318	100.00	467.00	138.65
NM_013668	Kdm5c	334	4990	11015	4656	334	6025	100.00	132.00	6.74
NM_022328	Mllt1	114	1758	3609	1644	114	1851	100.00	81.00	12.13
NM_028897	Mei1	29	3836	3991	3807	29	155	100.00	1.00	0.06
NM_001024385	Crls1	151	1063	1907	912	151	844	76.81	112.29	31.76
NM_026768	Mrps18a	14	605	864	591	14	259	100.00	131.00	60.69
NM_010261	Rabac1	146	704	875	558	146	171	100.00	878.00	435.33
NM_001038655	Gng7	218	428	3425	210	218	2997	50.00	100.00	190.87
NM_008871	Serpine1	145	1354	3022	1209	145	1668	100.00	6.00	1.25
NM_022999	Prrg2	132	729	1301	597	132	572	100.00	15.00	6.87
NM_033575	Pcdhgb2	99	2886	4629	2787	99	1743	100.00	98.89	8.54
NM_009759	Bmx	143	2111	3005	1968	143	894	100.00	2.00	0.25
NM_009888	Cfh	135	3894	4365	3759	135	471	100.00	194.00	12.32
NM_001272052	Ada	148	1207	1704	1059	148	497	50.00	1.50	0.36
NM_133216	Xpnpep1	109	2110	2521	2001	109	411	100.00	283.00	34.48
NM_027893	Pvrl4	495	2022	3504	1527	495	1482	82.68	19.19	3.11
NM_008624	Mras	420	1047	4032	627	420	2985	100.00	233.00	100.74
NM_001024624	Cdkl5	258	3075	3246	2817	258	171	100.00	508.00	43.39
NM_027376	Fuz	173	1421	1698	1248	173	277	100.00	29.00	5.83
NM_025838	Tmem107	138	561	1039	423	138	478	100.00	19.00	13.21
NM_001164212	Rerg	346	946	2254	600	346	1308	50.00	42.00	19.12
NM_007750	Cox8a	104	314	545	210	104	231	100.00	1055.00	2013.73
NM_001025602	Il1rl1	350	2054	5299	1704	350	3245	100.00	1.00	0.14
NM_145831	Dmrt2	384	2070	2337	1686	384	267	100.00	3.00	0.44
NM_031167	Il1rn	123	603	2464	480	123	1861	100.00	1.00	0.59
NM_033568	Snf8	97	874	947	777	97	73	100.00	143.00	48.37
NM_026826	Mrps18c	11	443	502	432	11	59	100.00	194.00	131.41
NM_008988	Igdcc3	226	2608	3144	2382	226	536	100.00	3.98	0.40
NM_153177	Ago4	255	2841	6521	2586	255	3680	100.00	13.00	1.21
NM_026137	Wdr13	531	1989	4233	1458	531	2244	100.00	169.00	28.75
NM_021338	Rpl35a	136	469	536	333	136	67	33.33	186.00	176.88
NM_008153	Cmklr1	261	1377	2845	1116	261	1468	100.00	8.00	1.81
NM_001167964	G2e3	219	2088	6352	1869	219	4264	66.77	12.69	1.66
NM_001282055	Ddx46	180	3279	5715	3099	180	2436	100.00	299.00	23.15
NM_144804	Depdc7	47	1583	1721	1536	47	138	100.00	8.00	1.29
NM_029017	Mrpl47	16	775	872	759	16	97	100.00	72.00	25.01
NM_177389	Mia3	36	5637	6741	5601	36	1104	100.00	736.00	31.12
NM_026327	Pcnxl4	228	3762	4420	3534	228	658	100.00	113.00	7.64
NM_020259	Hhip	493	2596	9078	2103	493	6482	100.00	74.00	8.56
NM_001284328	Syncrip	354	2040	6930	1686	354	4890	86.10	470.23	68.59
NM_011405	Slc7a7	406	1939	2283	1533	406	344	33.33	2.33	0.38
NM_001110832	Nfya	263	1307	3711	1044	263	2404	100.00	86.00	20.97
NM_177139	Lypd6	227	743	3495	516	227	2752	100.00	22.00	11.98
NM_134013	Psme4	208	5740	6442	5532	208	702	100.00	135.00	5.78
NM_001290552	Swi5	7	373	635	366	7	262	100.00	841.00	704.85
NM_178617	Necab1	215	1274	4922	1059	215	3648	100.00	437.00	104.89
NM_145416	Kri1	16	2134	2598	2118	16	464	100.00	61.05	7.01
NM_001115074	Cfap221	0	2511	2511	2511	0	0	100.00	2.00	0.19
NM_175643	Adamts2	79	3721	7265	3642	79	3544	27.88	12.32	0.81
NM_028544	Rasip1	58	2944	3152	2886	58	208	100.00	25.93	2.16
NM_001243163	Sox5	200	2240	7079	2040	200	4839	63.74	77.93	9.31
NM_013853	Abcf2	161	2048	2573	1887	161	525	100.00	306.00	39.65
NM_183289	Tcerg1l	77	1850	2569	1773	77	719	100.00	22.00	3.04
NM_178848	Sirt5	38	971	1362	933	38	391	100.00	33.00	9.10
NM_010749	M6pr	448	1285	2515	837	448	1230	100.00	429.00	133.49
NM_144860	Mib1	680	3701	3793	3021	680	92	100.00	464.00	36.87
NM_001286713	Tsc2	119	5546	6335	5427	119	789	71.82	309.52	13.51
NM_139297	Ugp2	424	1951	2847	1527	424	896	100.00	406.00	65.76
NM_028783	Robo4	155	3203	3839	3048	155	636	100.00	4.00	0.31
NM_175383	B3gnt1	151	1399	2035	1248	151	636	100.00	592.00	118.95
NM_177471	Ccdc69	71	680	1419	609	71	739	100.00	2.00	0.89
NM_178720	Zpld1	159	1407	2589	1248	159	1182	100.00	5.00	1.00
NM_027102	Esam	132	1317	1854	1185	132	537	100.00	19.00	4.04
NM_027933	Ranbp3	165	1641	2511	1476	165	870	82.81	284.42	47.76
NM_001289530	Adarb2	355	2461	5628	2106	355	3167	68.15	65.42	7.56
NM_173185	Csnk1g1	420	1800	7183	1380	420	5383	100.00	75.00	13.53
NM_177327	Wwp1	283	3040	6454	2757	283	3414	100.00	82.00	7.16
NM_181848	Optn	43	1798	2413	1755	43	615	100.00	103.00	14.40
NM_001081212	Irs2	0	3966	4012	3966	0	46	100.00	359.00	21.58
NM_026782	Ccdc167	42	336	1370	294	42	1034	59.95	29.38	33.22
NM_001081103	Stim2	361	2602	4910	2241	361	2308	100.00	433.00	46.88
NM_177718	Mb21d2	35	1511	3080	1476	35	1569	100.00	43.00	7.22
NM_175034	Slc24a5	54	1560	1951	1506	54	391	100.00	9.00	1.48
NM_026433	Tmem100	607	1012	1764	405	607	752	100.00	28.00	20.58
NM_144546	Zfp119a	91	1729	2041	1638	91	312	100.00	12.03	1.81
NM_031165	Hspa8	81	2022	2104	1941	81	82	100.00	18830.00	2368.54
NM_144905	6330416G13Rik	213	1242	3630	1029	213	2388	100.00	10.00	2.48
NM_133979	Ano10	134	2114	2653	1980	134	539	100.00	93.00	11.46
NM_020495	Slco1b2	197	2267	3296	2070	197	1029	100.00	2.00	0.24
NM_023051	Clstn1	214	3154	4489	2940	214	1335	54.82	3635.74	297.14
NM_008029	Flt4	91	4183	5839	4092	91	1656	100.00	1.00	0.06
NM_033218	Srebf2	134	3527	4570	3393	134	1043	100.00	440.00	31.03
NM_008251	Hmgn1	121	412	1200	291	121	788	100.00	95.00	109.02
NM_001034059	Ccdc160	150	1122	1536	972	150	414	100.00	18.00	4.75
NM_001190325	Igll1	96	726	870	630	96	144	100.00	1.00	0.43
NM_173453	Tmem11	270	843	1223	573	270	380	100.00	62.00	29.79
NM_153159	Zc3h12a	149	1940	2805	1791	149	865	100.00	3.00	0.41
NM_010588	Jag2	11	3755	4054	3744	11	299	100.00	44.00	2.81
NM_001163379	Agpat1	320	1178	2190	858	320	1012	50.00	135.50	41.01
NM_009566	Zfp92	171	1638	5767	1467	171	4129	100.00	8.00	1.35
NM_009088	Polr1a	110	5264	6109	5154	110	845	100.00	98.00	4.51
NM_001003671	Pcdhac1	0	2895	5296	2895	0	2401	100.00	20.20	1.68
NM_198031	Tubgcp3	70	2788	3649	2718	70	861	100.00	94.00	8.33
NM_028820	1700017B05Rik	222	3294	4934	3072	222	1640	100.00	67.00	5.23
NM_177296	Tnpo3	122	2894	3971	2772	122	1077	100.00	230.00	19.97
NM_172832	Pcyox1l	54	1542	2017	1488	54	475	100.00	195.00	32.46
NM_010629	Kifap3	288	2607	4010	2319	288	1403	100.00	1468.99	153.47
NM_172836	9930021J03Rik	135	6420	8026	6285	135	1606	100.00	76.00	2.86
NM_010121	Eif2ak3	211	3556	4509	3345	211	953	100.00	70.00	5.01
NM_009180	St6galnac2	102	1224	2033	1122	102	809	100.00	1.00	0.23
NM_213729	Inca1	277	973	1218	696	277	245	25.00	3.75	1.44
NM_025875	Rbm8a	34	556	2613	522	34	2057	59.19	146.39	78.60
NM_008440	Kif1a	171	5265	8267	5094	171	3002	43.93	1212.17	56.44
NM_177222	Casc1	161	2354	2534	2193	161	180	100.00	3.00	0.33
NM_008612	Mnat1	121	1051	2505	930	121	1454	100.00	128.00	35.43
NM_010192	Fem1a	116	2081	6816	1965	116	4735	100.00	71.00	8.82
NM_013787	Skp2	263	1538	3210	1275	263	1672	100.00	6.00	1.18
NM_001033541	Gm5127	367	1006	1809	639	367	803	100.00	1.00	0.42
NM_001081379	Ankrd11	458	8390	8719	7932	458	329	100.00	186.00	5.53
NM_009595	Abl2	262	3811	10714	3549	262	6903	99.88	132.86	8.95
NM_018817	Smarcal1	246	2979	6715	2733	246	3736	100.00	337.00	29.70
NM_001164503	Akap11	201	5886	9416	5685	201	3530	100.00	900.00	37.48
NM_153287	Csrnp1	64	1816	2890	1752	64	1074	100.00	36.00	5.04
NM_001101430	Psmg4	112	484	554	372	112	70	89.09	39.27	32.22
NM_033592	Pcdhga9	184	2983	4717	2799	184	1734	100.00	76.36	6.56
NM_133892	Lao1	32	1604	1958	1572	32	354	100.00	1.00	0.16
NM_009982	Ctsc	118	1507	7466	1389	118	5959	100.00	119.00	21.32
NM_029951	C330007P06Rik	114	783	3339	669	114	2556	100.00	175.00	70.19
NM_001033342	Cdc42bpg	259	4915	5994	4656	259	1079	100.00	6.00	0.31
NM_178704	Dpy19l3	239	2390	7671	2151	239	5281	100.00	253.00	28.58
NM_148941	Elovl4	267	1206	3054	939	267	1848	100.00	399.00	109.27
NM_178794	Zrsr2	340	775	3935	435	340	3160	97.78	64.53	43.34
NM_021504	Ngly1	53	2009	2901	1956	53	892	100.00	105.00	13.10
NM_001256100	Mtif3	247	1078	5099	831	247	4021	25.00	12.00	3.76
NM_001141983	Golga7b	442	946	2832	504	442	1886	50.00	84.50	47.33
NM_172663	Epc2	320	2747	4358	2427	320	1611	100.00	122.00	12.16
NM_183021	Thada	184	6001	7896	5817	184	1895	100.00	74.00	3.01
NM_153501	Pank2	69	1401	4266	1332	69	2865	100.00	94.95	17.79
NM_033617	Atp6v0b	93	711	996	618	93	285	100.00	831.00	365.39
NM_007830	Dbi	143	407	587	264	143	180	76.24	1251.90	1656.90
NM_026472	Nifk	50	1004	1894	954	50	890	100.00	185.00	49.79
NM_001077202	Hs6st2	0	1959	4792	1959	0	2833	64.01	110.05	13.71
NM_001177887	Igsf5	108	1221	1890	1113	108	669	100.00	2.00	0.45
NM_001013608	Ercc6l2	155	4769	5567	4614	155	798	54.04	21.60	1.11
NM_177586	Eif5a2	139	601	4992	462	139	4391	100.00	164.00	102.18
NM_008672	Nap1l4	96	1224	2313	1128	96	1089	57.48	340.89	76.39
NM_013568	Kcna6	750	2340	5839	1590	750	3499	100.00	199.55	30.97
NM_177465	Umodl1	65	4112	5043	4047	65	931	100.00	2.00	0.12
NM_144936	Tmem45b	89	926	1575	837	89	649	100.00	1.00	0.31
NM_001001321	Slc35d2	23	1004	2276	981	23	1272	100.00	2.00	0.52
NM_001114660	Scfd2	123	2178	3665	2055	123	1487	81.34	76.93	9.12
NM_009725	Atp5f1	562	1333	1641	771	562	308	100.00	1929.00	658.22
NM_173447	Ephb1	354	3309	4667	2955	354	1358	100.00	85.93	6.99
NM_053126	Pcdhb1	0	2457	2457	2457	0	0	100.00	1.00	0.10
NM_008515	Lrrfip1	214	2101	2849	1887	214	748	74.61	107.11	13.88
NM_025922	Itpa	29	626	1159	597	29	533	100.00	313.00	143.30
NM_133776	Gpr110	289	3016	3504	2727	289	488	100.00	2.00	0.18
NM_207659	Hook3	210	2367	12836	2157	210	10469	100.00	304.00	34.25
NM_023633	2410016O06Rik	84	1896	2346	1812	84	450	100.00	48.00	6.49
NM_080726	Rem2	172	1198	1887	1026	172	689	100.00	112.00	27.83
NM_199017	9230110C19Rik	44	848	1592	804	44	744	100.00	43.00	14.00
NM_019730	Nme3	14	524	722	510	14	198	100.00	126.00	69.58
NM_001290383	Esrp1	347	2390	3966	2043	347	1576	100.00	1.00	0.12
NM_053178	Acsbg1	215	2381	2775	2166	215	394	100.00	746.00	83.68
NM_001164679	Ano8	208	3391	3757	3183	208	366	100.00	91.00	6.85
NM_134141	Ciapin1	118	1048	4327	930	118	3279	100.00	275.00	76.12
NM_025860	Ddx18	105	2088	2249	1983	105	161	100.00	147.00	18.08
NM_144833	Zfp410	463	1900	2697	1437	463	797	55.38	33.81	5.84
NM_001199349	Cd99l2	261	975	3600	714	261	2625	58.46	153.77	57.25
NM_053208	Egln2	349	1609	2107	1260	349	498	100.00	32.00	6.36
NM_026954	Tusc1	91	709	1364	618	91	655	100.00	13.00	5.72
NM_013543	H2-Ke6	8	788	964	780	8	176	100.00	93.00	31.32
NM_207302	Zranb1	0	2127	2127	2127	0	0	100.00	158.00	18.06
NM_027570	Ldhd	12	1467	2221	1455	12	754	100.00	35.00	5.97
NM_019814	Higd1a	511	799	1873	288	511	1074	100.00	531.00	618.50
NM_013918	Usp25	27	3195	4413	3168	27	1218	100.00	125.00	9.46
NM_001042660	Smad7	1591	2872	4441	1281	1591	1569	100.00	18.00	3.52
NM_011968	Psma6	91	832	997	741	91	165	100.00	605.00	215.92
NM_182839	Tppp	95	752	5090	657	95	4338	100.00	1369.00	560.70
NM_017466	Ccrl2	516	1599	2111	1083	516	512	33.33	1.00	0.23
NM_001167908	Ppp1r3e	235	1075	1852	840	235	777	100.00	4.00	1.24
NM_138594	D6Wsu163e	78	1737	2238	1659	78	501	100.00	106.00	15.73
NM_010932	Pnoc	359	923	2157	564	359	1234	56.19	48.88	23.93
NM_025921	2610002M06Rik	184	784	5841	600	184	5057	100.00	379.95	172.94
NM_009360	Tfam	104	836	3918	732	104	3082	100.00	139.00	50.30
NM_001122756	Corin	101	3245	4706	3144	101	1461	100.00	8.00	0.61
NM_178387	Spata18	206	1820	1949	1614	206	129	100.00	15.00	2.29
NM_011183	Psen2	90	1437	2006	1347	90	569	50.00	40.50	7.50
NM_144796	Susd4	135	1608	2035	1473	135	427	100.00	246.00	41.40
NM_025656	Gemin2	86	896	1590	810	86	694	100.00	34.00	10.97
NM_001025192	Cxadr	161	1259	5566	1098	161	4307	45.39	51.80	11.95
NM_007854	Slc29a2	243	1614	2473	1371	243	859	100.00	46.00	8.36
NM_172807	Ppwd1	43	1984	2366	1941	43	382	100.00	27.00	3.40
NM_030694	Ifitm2	46	481	627	435	46	146	100.00	36.01	24.18
NM_024495	Car13	82	871	2299	789	82	1428	100.00	3.00	1.00
NM_001110239	Acp1	80	557	3107	477	80	2550	64.08	219.17	131.29
NM_053157	Tm2d1	29	656	986	627	29	330	100.00	144.00	62.26
NM_009091	Rps15	50	488	522	438	50	34	100.00	786.00	523.29
NM_013534	P3h3	0	2199	2779	2199	0	580	100.00	8.00	0.88
NM_010680	Lama3	0	9993	10342	9993	0	349	100.00	3.00	0.07
NM_008987	Ptx3	175	1321	1922	1146	175	601	100.00	11.00	2.42
NM_031998	Cep41	80	1202	3447	1122	80	2245	100.00	40.00	9.02
NM_027543	Gpr173	977	2099	4854	1122	977	2755	100.00	17.00	3.83
NM_001039088	Seh1l	134	1217	3542	1083	134	2325	100.00	125.00	29.28
NM_001033277	Spryd3	57	1386	2437	1329	57	1051	100.00	309.07	58.05
NM_025520	Lsm5	31	307	501	276	31	194	100.00	49.00	60.71
NM_010531	Il18bp	151	733	1402	582	151	669	100.00	2.00	0.94
NM_001190436	Fau	284	686	736	402	284	50	33.33	246.00	182.55
NM_012016	Ern2	79	2815	2988	2736	79	173	100.00	2.00	0.18
NM_011128	Pnliprp2	66	1515	1568	1449	66	53	100.00	1.00	0.17
NM_053139	Pcdhb14	186	2577	3438	2391	186	861	100.00	86.21	8.72
NM_001268286	Ptprc	137	3530	5177	3393	137	1647	100.00	35.00	2.47
NM_001291189	Cdh26	273	2508	2926	2235	273	418	100.00	6.00	0.65
NM_001042623	Phc1	104	2981	3743	2877	104	762	54.11	63.25	5.29
NM_145624	Zfp709	138	2322	3975	2184	138	1653	100.00	14.98	1.67
NM_146059	Ccdc166	56	1406	2301	1350	56	895	100.00	24.00	4.43
NM_001142950	Nars	99	1779	2650	1680	99	871	97.38	924.16	135.30
NM_172253	Twistnb	31	1024	2324	993	31	1300	100.00	63.00	16.22
NM_016796	Vamp4	105	531	2532	426	105	2001	100.00	369.00	254.38
NM_173445	Rccd1	923	2057	2340	1134	923	283	100.00	4.00	0.89
NM_001163314	Pgap1	104	2873	10579	2769	104	7706	100.00	237.00	20.60
NM_053145	Pcdhb20	159	2559	3398	2400	159	839	100.00	52.12	5.25
NM_009871	Cdk5r1	486	1410	4162	924	486	2752	100.00	627.96	175.07
NM_029250	Etnk1	251	1343	6434	1092	251	5091	100.00	1255.00	291.33
NM_145412	Chtf8	126	492	2931	366	126	2439	100.00	61.00	51.12
NM_024473	BC005537	1724	2414	2551	690	1724	137	100.00	14.00	5.42
NM_001081237	Klhl42	457	1939	6571	1482	457	4632	100.00	45.00	7.52
NM_007537	Bcl2l2	178	760	3461	582	178	2701	100.00	38.00	17.93
NM_001080935	B230217C12Rik	0	420	1189	420	0	769	100.00	206.00	144.58
NM_026813	Ppp6r2	604	3376	3491	2772	604	115	51.62	177.88	15.45
NM_001081203	Sbno1	68	4244	10071	4176	68	5827	100.00	563.00	32.10
NM_028035	Snx10	253	859	2567	606	253	1708	33.33	230.00	103.47
NM_023743	Eif4enif1	243	3195	3694	2952	243	499	46.91	59.67	4.86
NM_172015	Iars	81	3870	4396	3789	81	526	100.00	366.00	23.05
NM_145991	Cdc73	269	1865	7110	1596	269	5245	100.00	242.00	37.40
NM_001164053	Pkig	295	526	1148	231	295	622	20.00	3.40	5.54
NM_008520	Ltbp3	988	4750	5190	3762	988	440	100.00	132.00	8.37
NM_183033	Zfp516	269	3743	7725	3474	269	3982	50.00	12.00	0.83
NM_028200	Vps9d1	136	2086	2826	1950	136	740	100.00	35.00	4.38
NM_011399	Slc25a17	35	959	1667	924	35	708	100.00	148.00	41.26
NM_172570	Trim47	15	1941	2192	1926	15	251	100.00	6.00	0.76
NM_029122	Iqca	226	2716	3210	2490	226	494	100.00	8.00	0.78
NM_001003919	Ddx11	177	2820	4156	2643	177	1336	100.00	2.00	0.18
NM_026651	Pomgnt1	159	2142	2719	1983	159	577	86.40	38.29	4.71
NM_007440	Alox12	98	2090	3018	1992	98	928	100.00	1.00	0.12
NM_178625	Tmem209	96	1782	3480	1686	96	1698	100.00	142.00	20.71
NM_025543	Mcts2	123	669	795	546	123	126	100.00	69.96	35.60
NM_016784	Plrg1	108	1650	1771	1542	108	121	100.00	290.00	46.49
NM_010022	Dbt	62	1511	3292	1449	62	1781	100.00	135.00	23.12
NM_028832	Mterf2	241	1399	1567	1158	241	168	100.00	62.00	13.50
NM_052823	Fxyd2	144	339	632	195	144	293	100.00	5.00	10.88
NM_026034	Armc10	119	1040	2014	921	119	974	100.00	87.00	24.34
NM_011212	Ptpre	323	2423	5411	2100	323	2988	100.00	189.00	21.89
NM_177750	Frmpd3	420	807	1401	387	420	594	100.00	13.00	10.13
NM_177303	Lrrn4	89	2291	3475	2202	89	1184	100.00	8.00	0.88
NM_013581	Cog1	32	2975	3029	2943	32	54	100.00	239.00	19.51
NM_025369	Mrps36	91	400	716	309	91	316	86.11	250.66	264.23
NM_001081256	Kdm3b	123	5412	7112	5289	123	1700	100.00	137.00	6.14
NM_028014	2310067B10Rik	227	4310	4996	4083	227	686	100.00	111.00	6.48
NM_178890	Abtb2	417	3492	4558	3075	417	1066	100.00	24.00	1.87
NM_008047	Fstl1	98	1019	3609	921	98	2590	100.00	201.00	56.24
NM_175165	Tprg	215	1055	1084	840	215	29	100.00	1.00	0.31
NM_001081038	Btbd16	343	1912	3434	1569	343	1522	100.00	3.00	0.47
NM_030253	Parp9	679	3172	3564	2493	679	392	100.00	5.00	0.48
NM_028877	Palm3	14	2219	2449	2205	14	230	100.00	9.00	0.99
NM_009926	Col11a2	517	5470	6346	4953	517	876	100.00	50.00	2.40
NM_001099288	Arhgap44	323	2750	4022	2427	323	1272	62.22	141.77	14.13
NM_146239	Cdk17	354	1926	3643	1572	354	1717	100.00	1053.00	165.38
NM_153100	Rtp3	102	1527	2455	1425	102	928	100.00	1.00	0.17
NM_080462	Hnmt	70	958	1638	888	70	680	100.00	170.00	49.53
NM_021568	Pcbp3	423	1539	2175	1116	423	636	100.00	197.00	44.66
NM_013751	Hrasls	115	619	2915	504	115	2296	100.00	36.00	20.17
NM_001033281	Prdm6	22	1813	2601	1791	22	788	100.00	2.00	0.27
NM_010492	Ica1	489	1926	2075	1437	489	149	65.70	108.84	18.80
NM_011245	Rasgrf1	223	4012	4228	3789	223	216	62.01	1645.66	103.64
NM_009138	Ccl25	118	553	1058	435	118	505	100.00	16.00	10.74
NM_011081	Piga	116	1574	3593	1458	116	2019	100.00	26.00	4.42
NM_010188	Fcgr3	50	854	1353	804	50	499	100.00	31.01	10.09
NM_080837	D17Wsu104e	29	530	913	501	29	383	100.00	172.00	97.05
NM_001285916	Gmnc	402	1404	4423	1002	402	3019	89.46	7.26	1.85
NM_001285797	Zfp27	599	3059	3801	2460	599	742	25.00	7.00	0.69
NM_025302	Mrpl2	74	995	1031	921	74	36	100.00	104.00	29.10
NM_181040	Atpaf1	165	1212	2330	1047	165	1118	100.00	143.00	34.75
NM_177066	Tnni3k	101	2606	3042	2505	101	436	100.00	2.00	0.19
NM_011587	Tie1	144	3549	3879	3405	144	330	100.00	7.00	0.49
NM_177301	Hnrnpl	21	1782	2142	1761	21	360	100.00	957.00	133.33
NM_030680	Upf1	286	3628	4617	3342	286	989	100.00	429.00	30.73
NM_176831	Ppcdc	159	774	2755	615	159	1981	100.00	24.00	10.61
NM_001004362	2610008E11Rik	122	2132	4229	2010	122	2097	100.00	31.99	3.88
NM_008242	Foxd1	375	1746	2461	1371	375	715	100.00	2.00	0.36
NM_001286663	Ssbp1	642	1089	2016	447	642	927	50.00	36.00	23.37
NM_138599	Tomm70a	148	1984	3778	1836	148	1794	100.00	1019.00	135.87
NM_001289742	Lrrc4c	1226	3149	3860	1923	1226	711	25.00	30.50	3.87
NM_145479	Klhl22	122	2027	2618	1905	122	591	100.00	225.00	28.86
NM_020604	Jph1	285	2268	4807	1983	285	2539	100.00	115.00	14.14
NM_001035533	Akap2	111	2793	6810	2682	111	4017	85.47	114.70	10.31
NM_001029872	Itgad	27	3636	3964	3609	27	328	100.00	9.00	0.60
NM_010315	Gng2	362	578	3826	216	362	3248	16.67	110.18	200.46
NM_001289798	Hadhb	142	1570	2075	1428	142	505	33.33	144.67	25.16
NM_013883	Scmh1	459	2454	3394	1995	459	940	55.49	18.87	2.31
NM_001164075	Tgif1	310	1228	1720	918	310	492	84.38	5.22	1.47
NM_007996	Fdx1	135	702	1212	567	135	510	92.63	75.80	36.88
NM_028636	Man2c1	12	3132	3221	3120	12	89	100.00	82.00	6.30
NM_183275	Tefm	34	1129	1287	1095	34	158	100.00	25.00	5.79
NM_145840	Rgs9bp	362	1076	6587	714	362	5511	100.00	1.00	0.37
NM_133362	Erdr1	229	759	777	530	229	18	100.00	6.00	3.16
